Country,Code,Year,CO2PerGDP,CO2Total,CO2PerCapita,Population,id
"Yemen, Rep.",YEM,2004,0.270220814,18881.383,0.943264168,20017068,887
Zambia,ZMB,2004,0.089127117,2145.195,0.182853857,11731746,894
Zimbabwe,ZWE,2004,0.482000146,9486.529,0.74243951,12777511,716
Afghanistan,AFG,2005,0.05234129,1327.454,0.052948215,25070798,4
Albania,ALB,2005,0.237678913,4253.72,1.412498211,3011487,8
Algeria,DZA,2005,0.293722943,107278.085,3.22268315,33288437,12
American Samoa,ASM,2005,0,0,0,59118,16
Andorra,AND,2005,0,575.719,7.299871936,78867,20
Angola,AGO,2005,0.275927121,19156.408,0.979740026,19552542,24
Antigua and Barbuda,ATG,2005,0.266082692,429.039,4.806998084,89253,28
Argentina,ARG,2005,0.299704914,162110.736,4.141236814,39145488,32
Armenia,ARM,2005,0.306118847,4352.729,1.460030477,2981259,51
Aruba,ABW,2005,0,2720.914,27.20070778,100031,533
Australia,AUS,2005,0.527664292,350172.831,17.16971145,20394800,36
Austria,AUT,2005,0.257618189,74216.413,9.020169598,8227829,40
Azerbaijan,AZE,2005,0.5707513,34337.788,4.091801927,8391850,31
"Bahamas, The",BHS,2005,0.18337423,1741.825,5.290297009,329249,44
Bahrain,BHR,2005,0.561576861,19207.746,21.60193124,889168,48
Bangladesh,BGD,2005,0.160175823,39478.922,0.275246594,143431101,50
Barbados,BRB,2005,0.343381227,1353.123,4.938242904,274009,52
Belarus,BLR,2005,0.613216488,59167.045,6.122471586,9663915,112
Belgium,BEL,2005,0.310671128,108510.197,10.35539299,10478617,56
Belize,BLZ,2005,0.212357568,421.705,1.48866657,283277,84
Benin,BEN,2005,0.194077597,2394.551,0.299985405,7982225,204
Bermuda,BMU,2005,0.182213897,583.053,9.088334321,64154,60
Bhutan,BTN,2005,0.149795009,396.036,0.603125919,656639,64
Bolivia,BOL,2005,0.319432841,12185.441,1.335330942,9125409,68
Bosnia and Herzegovina,BIH,2005,0.66403831,16204.473,4.285163148,3781530,70
Botswana,BWA,2005,0.213998135,4096.039,2.207093561,1855852,72
Brazil,BRA,2005,0.169679572,347308.904,1.858087992,186917361,76
British Virgin Islands,VGB,2005,0,132.012,5.698031768,23168,92
Brunei Darussalam,BRN,2005,0.185556127,5005.455,13.70764162,365158,96
Bulgaria,BGR,2005,0.612681333,47916.689,6.256282044,7658972,100
Burkina Faso,BFA,2005,0.074386674,1125.769,0.083875344,13421930,854
Burundi,BDI,2005,0.032177169,154.014,0.020747407,7423289,108
Cabo Verde,CPV,2005,0.224270359,440.04,0.927245257,474567,132
Cambodia,KHM,2005,0.119299298,2775.919,0.209184397,13270201,116
Cameroon,CMR,2005,0.08422864,3696.336,0.212179525,17420795,120
Canada,CAN,2005,0.477411739,557417.003,17.25108328,32312000,124
Cayman Islands,CYM,2005,0,473.043,9.728990992,48622,136
Central African Republic,CAF,2005,0.078827081,234.688,0.056853953,4127910,140
Chad,TCD,2005,0.024864323,399.703,0.039704246,10067009,148
Chile,CHL,2005,0.299689565,61818.286,3.828453643,16147064,152
China,CHN,2005,0.888193405,5896957.705,4.523178064,1303720000,156
Colombia,COL,2005,0.170698924,60945.54,1.407985384,43285634,170
Comoros,COM,2005,0.173879583,139.346,0.227828399,611627,174
"Congo, Dem. Rep.",COD,2005,0.051786214,1499.803,0.027392924,54751476,180
"Congo, Rep.",COG,2005,0.06258629,982.756,0.264306556,3718243,178
Costa Rica,CRI,2005,0.164703031,6868.291,1.616889851,4247841,188
Cote d'Ivoire,CIV,2005,0.178681929,7825.378,0.426769671,18336303,384
Croatia,HRV,2005,0.34228152,22592.387,5.086084421,4442000,191
Cuba,CUB,2005,0,26006.364,2.304659777,11284253,192
Curacao,CUW,2005,0,0,0,137658,531
Cyprus,CYP,2005,0.36063054,7502.682,7.300757645,1027658,196
Czech Republic,CZE,2005,0.53571891,120108.918,11.76245004,10211216,203
Denmark,DNK,2005,0.254466685,47095.281,8.690076931,5419432,208
Djibouti,DJI,2005,0,414.371,0.529037834,783254,262
Dominica,DMA,2005,0.210982061,117.344,1.661460914,70627,212
Dominican Republic,DOM,2005,0.251474717,18639.361,2.017778384,9237566,214
Ecuador,ECU,2005,0.287484766,30263.751,2.203366408,13735233,218
"Egypt, Arab Rep.",EGY,2005,0.305678782,167207.866,2.177805381,76778149,818
El Salvador,SLV,2005,0.202516521,6453.92,1.070486275,6028961,222
Equatorial Guinea,GNQ,2005,0.222746821,4712.095,6.222090617,757317,226
Eritrea,ERI,2005,0.13313967,766.403,0.193096913,3969007,232
Estonia,EST,2005,0.74878345,16754.523,12.36701519,1354775,233
Eswatini,SWZ,2005,0.153476122,1019.426,0.921829179,1105873,748
Ethiopia,ETH,2005,0.102312667,5119.132,0.06671871,76727083,231
Faroe Islands,FRO,2005,0,722.399,14.96114735,48285,234
Fiji,FJI,2005,0.201755334,1096.433,1.334157118,821817,242
Finland,FIN,2005,0.325580766,54645.634,10.41643805,5246096,246
France,FRA,2005,0.199996164,385368.697,6.099598855,63179351,250
French Polynesia,PYF,2005,0,821.408,3.222648557,254886,258
Gabon,GAB,2005,0.232842344,4888.111,3.483729188,1403126,266
"Gambia, The",GMB,2005,0.148791464,293.36,0.203129198,1444204,270
Georgia,GEO,2005,0.277103444,5067.794,1.209497375,4190000,268
Germany,DEU,2005,0.302372087,797180.131,9.666372234,82469422,276
Ghana,GHA,2005,0.143573709,6992.969,0.324620095,21542009,288
Gibraltar,GIB,2005,0,399.703,12.45762818,32085,292
Greece,GRC,2005,0.351122314,98675.303,8.980839448,10987314,300
Greenland,GRL,2005,0,608.722,10.69152542,56935,304
Grenada,GRD,2005,0.198443982,216.353,2.101555139,102949,308
Guam,GUM,2005,0,0,0,158402,316
Guatemala,GTM,2005,0.171957695,12570.476,0.959869359,13096028,320
Guinea,GIN,2005,0.140876329,1826.166,0.188658482,9679745,324
Guinea-Bissau,GNB,2005,0.129259563,212.686,0.154026758,1380838,624
Guyana,GUY,2005,0.457528233,1437.464,1.914204217,750946,328
Haiti,HTI,2005,0.161103597,2075.522,0.224056081,9263404,332
Honduras,HND,2005,0.311212978,7554.02,1.024491994,7373430,340
"Hong Kong SAR, China",HKG,2005,0.176721125,43871.988,6.439263195,6813200,344
Hungary,HUN,2005,0.336724324,58019.274,5.751848927,10087065,348
Iceland,ISL,2005,0.203261356,2229.536,7.513584557,296734,352
India,IND,2005,0.377530138,1222563.132,1.068563218,1144118674,356
Indonesia,IDN,2005,0.248245085,341991.754,1.508480596,226712730,360
"Iran, Islamic Rep.",IRN,2005,0.478772415,468807.615,6.657136594,70421811,364
Iraq,IRQ,2005,0.433268751,113522.986,4.203243314,27008426,368
Ireland,IRL,2005,0.258819044,43538.291,10.4661517,4159914,372
Isle of Man,IMN,2005,0,0,0,76118,833
Israel,ISR,2005,0.331108137,56952.177,8.218088772,6930100,376
Italy,ITA,2005,0.271734052,473384.031,8.166090128,57969484,380
Jamaica,JAM,2005,0.510781784,10498.621,3.825089911,2744673,388
Japan,JPN,2005,0.306311585,1239255.316,9.698882518,127773000,392
Jordan,JOR,2005,0.470388995,21059.581,3.68553936,5714111,400
Kazakhstan,KAZ,2005,0.821035897,177328.786,11.7071662,15147029,398
Kenya,KEN,2005,0.119947403,8562.445,0.237527091,36048288,404
Kiribati,KIR,2005,0.383739817,62.339,0.675212564,92325,296
"Korea, Dem. People’s Rep.",PRK,2005,0,75573.203,3.161507489,23904167,408
"Korea, Rep.",KOR,2005,0.397053296,462922.08,9.607269847,48184561,410
Kuwait,KWT,2005,0.377613693,71546.837,31.42673908,2276623,414
Kyrgyz Republic,KGZ,2005,0.513277278,5592.175,1.083209042,5162600,417
Lao PDR,LAO,2005,0.08800322,1404.461,0.244083186,5754026,418
Latvia,LVA,2005,0.242124127,7506.349,3.352846325,2238799,428
Lebanon,LBN,2005,0.372135474,16208.14,4.065397963,3986852,422
Lesotho,LSO,2005,0.591931703,2013.183,1.032643548,1949543,426
Liberia,LBR,2005,0.418209672,726.066,0.222635631,3261230,430
Libya,LBY,2005,0.38790675,52108.07,8.995490522,5792688,434
Liechtenstein,LIE,2005,0,0,0,34852,438
Lithuania,LTU,2005,0.288035489,13901.597,4.184042091,3322528,440
Luxembourg,LUX,2005,0.363890695,11547.383,24.82464668,465158,442
"Macao SAR, China",MAC,2005,0.066336042,1829.833,3.791936323,482559,446
"Macedonia, FYR",MKD,2005,0.705547291,11279.692,5.474855747,2060272,807
Madagascar,MDG,2005,0.076779003,1741.825,0.094991068,18336724,450
Malawi,MWI,2005,0.089842863,876.413,0.067211075,13039711,454
Malaysia,MYS,2005,0.411109178,174486.861,6.800116472,25659393,458
Maldives,MDV,2005,0.228420987,601.388,1.886198547,318836,462
Mali,MLI,2005,0.044775832,898.415,0.070195456,12798763,466
Malta,MLT,2005,0.30060491,2698.912,6.683221324,403834,470
Marshall Islands,MHL,2005,0.562362792,84.341,1.620228604,52055,584
Mauritania,MRT,2005,0.190778003,1587.811,0.507171194,3130720,478
Mauritius,MUS,2005,0.242281351,3296.633,2.683999401,1228254,480
Mexico,MEX,2005,0.347570634,466361.726,4.299365235,108472228,484
"Micronesia, Fed. Sts.",FSM,2005,0.393148779,121.011,1.139506196,106196,583
Moldova,MDA,2005,0.462352885,4895.445,1.361666306,3595187,498
Monaco,MCO,2005,0,0,0,33793,492
Mongolia,MNG,2005,0.629443371,8562.445,3.389126465,2526446,496
Montenegro,MNE,2005,0.402834712,2057.187,3.34904381,614261,499
Morocco,MAR,2005,0.309694163,45771.494,1.499668721,30521070,504
Mozambique,MOZ,2005,0.131767535,1822.499,0.08710476,20923070,508
Myanmar,MMR,2005,0.11810906,11598.721,0.239234646,48482614,104
Namibia,NAM,2005,0.175864527,2310.21,1.136804718,2032196,516
Nauru,NRU,2005,0,62.339,6.163634566,10114,520
Nepal,NPL,2005,0.080199771,3083.947,0.120277398,25640287,524
Netherlands,NLD,2005,0.298405329,181479.83,11.12017757,16319868,528
New Caledonia,NCL,2005,0,2823.59,12.15754575,232250,540
New Zealand,NZL,2005,0.321628545,34139.77,8.258489562,4133900,554
Nicaragua,NIC,2005,0.239091463,4319.726,0.803023352,5379328,558
Niger,NER,2005,0.077266721,715.065,0.052507081,13618449,562
Nigeria,NGA,2005,0.206635348,106067.975,0.763411354,138939478,566
Northern Mariana Islands,MNP,2005,0,0,0,63744,580
Norway,NOR,2005,0.192144651,42438.191,9.179216926,4623291,578
Oman,OMN,2005,0.322469077,29893.384,11.9036965,2511269,512
Pakistan,PAK,2005,0.248429223,136636.087,0.887768063,153909667,586
Palau,PLW,2005,1.035017811,260.357,13.07932282,19906,585
Panama,PAN,2005,0.193190712,6838.955,2.053453497,3330465,591
Papua New Guinea,PNG,2005,0.289366963,4385.732,0.694526383,6314709,598
Paraguay,PRY,2005,0.121344894,3832.015,0.66120593,5795494,600
Peru,PER,2005,0.198881358,37135.709,1.344989408,27610410,604
Philippines,PHL,2005,0.203841716,74832.469,0.867379088,86274237,608
Poland,POL,2005,0.570456988,302538.501,7.927026686,38165445,616
Portugal,PRT,2005,0.273319157,65279.934,6.215165476,10503330,620
Puerto Rico,PRI,2005,0,0,0,3821362,630
Qatar,QAT,2005,0.602643204,50956.632,58.91873279,864863,634
Romania,ROU,2005,0.465293673,96456.768,4.524305495,21319685,642
Russian Federation,RUS,2005,0.951884251,1615089.813,11.25352867,143518523,643
Rwanda,RWA,2005,0.063183817,528.048,0.05872593,8991735,646
Samoa,WSM,2005,0.188770604,161.348,0.896731489,179929,882
San Marino,SMR,2005,0,0,0,29240,674
Sao Tome and Principe,STP,2005,0.24948235,77.007,0.494808199,155630,678
Saudi Arabia,SAU,2005,0.410233963,397642.146,16.63381165,23905654,682
Senegal,SEN,2005,0.275266031,5812.195,0.516581423,11251266,686
Serbia,SRB,2005,0,0,0,7440769,688
Seychelles,SYC,2005,0.524606099,689.396,8.320210481,82858,690
Sierra Leone,SLE,2005,0.102164379,546.383,0.096561754,5658379,694
Singapore,SGP,2005,0.128974361,30359.093,7.116921432,4265762,702
Sint Maarten (Dutch part),SXM,2005,0,0,0,33011,534
Slovak Republic,SVK,2005,0.440860104,39357.911,7.325390806,5372807,703
Slovenia,SVN,2005,0.331242018,15867.109,7.931674693,2000474,705
Solomon Islands,SLB,2005,0.22948291,161.348,0.343377635,469885,90
Somalia,SOM,2005,0,594.054,0.057066117,10409925,706
South Africa,ZAF,2005,0.889439772,416915.898,8.539756118,48820586,710
South Sudan,SSD,2005,0,0,0,8108877,728
Spain,ESP,2005,0.292286562,353462.13,8.097058048,43653155,724
Sri Lanka,LKA,2005,0.107482864,12101.1,0.619788678,19524558,144
St. Kitts and Nevis,KNA,2005,0.206753758,198.018,4.073522454,48611,659
St. Lucia,LCA,2005,0.22205084,366.7,2.239881745,163714,662
St. Martin (French part),MAF,2005,0,0,0,27906,663
St. Vincent and the Grenadines,VCT,2005,0.243854682,220.02,2.023284043,108744,670
Sudan,SDN,2005,0.116519323,10982.665,0.273950845,30911914,729
Suriname,SUR,2005,0.295076111,1595.145,3.197029338,498946,740
Sweden,SWE,2005,0.168112638,51561.687,5.710313512,9029572,752
Switzerland,CHE,2005,0.136998776,41338.091,5.558350382,7437115,756
Syrian Arab Republic,SYR,2005,0,50626.602,2.767295899,18294611,760
Tajikistan,TJK,2005,0.234455488,2442.222,0.356311539,6854176,762
Tanzania,TZA,2005,0.08872264,5504.167,0.139662291,39410545,834
Thailand,THA,2005,0.368582482,247467.495,3.782433584,65425470,764
Timor-Leste,TLS,2005,0.030600096,176.016,0.171474665,1026484,626
Togo,TGO,2005,0.22407273,1338.455,0.235507986,5683268,768
Tonga,TON,2005,0.255424183,113.677,1.125058145,101041,776
Trinidad and Tobago,TTO,2005,1.250044598,38151.468,29.41666114,1296934,780
Tunisia,TUN,2005,0.286194932,22662.06,2.243217063,10102482,788
Turkey,TUR,2005,0.294081491,237390.579,3.496004,67903406,792
Turkmenistan,TKM,2005,1.757880167,48338.394,10.16657073,4754641,795
Turks and Caicos Islands,TCA,2005,0,121.011,4.575431034,26448,796
Tuvalu,TUV,2005,0.4283547,11.001,1.097137728,10027,798
Uganda,UGA,2005,0.069858005,2170.864,0.076053411,28543940,800
Ukraine,UKR,2005,1.098542505,333876.683,7.087901917,47105150,804
United Arab Emirates,ARE,2005,0.310294419,116148.558,25.36237265,4579562,784
United Kingdom,GBR,2005,0.276935965,542580.321,8.982938536,60401206,826
United States,USA,2005,0.442175687,5789727.291,19.59188523,295516599,840
Uruguay,URY,2005,0.150316183,5775.525,1.736680346,3325612,858
Uzbekistan,UZB,2005,1.63968074,117248.658,4.480783353,26167000,860
Vanuatu,VUT,2005,0.12060659,58.672,0.28023117,209370,548
"Venezuela, RB",VEN,2005,0.46311565,165095.674,6.163929271,26784161,862
Vietnam,VNM,2005,0.383887172,98143.588,1.164096013,84308843,704
Virgin Islands (U.S.),VIR,2005,0,0,0,108454,850
West Bank and Gaza,PSE,2005,0.205997643,2742.916,0.826080986,3320396,275
"Yemen, Rep.",YEM,2005,0.263197425,20043.822,0.973808147,20582927,887
Zambia,ZMB,2005,0.085890609,2288.208,0.18985881,12052156,894
Zimbabwe,ZWE,2005,0.562263804,10769.979,0.832299256,12940032,716
Afghanistan,AFG,2006,0.059804144,1650.15,0.063728472,25893450,4
Albania,ALB,2006,0.196412642,3898.021,1.302576367,2992547,8
Algeria,DZA,2006,0.264029202,101069.854,2.992187469,33777915,12
American Samoa,ASM,2006,0,0,0,58650,16
Andorra,AND,2006,0,546.383,6.746218716,80991,20
Angola,AGO,2006,0.261501518,22266.024,1.098883898,20262399,24
Antigua and Barbuda,ATG,2006,0.236832092,443.707,4.913644367,90301,28
Argentina,ARG,2006,0.29123742,175436.614,4.434821452,39558890,32
Armenia,ARM,2006,0.264135432,4382.065,1.481177962,2958500,51
Aruba,ABW,2006,0,2717.247,26.94826047,100832,533
Australia,AUS,2006,0.514748773,365346.877,17.65139831,20697900,36
Austria,AUT,2006,0.231936447,72162.893,8.727297872,8268641,40
Azerbaijan,AZE,2006,0.469605646,39167.227,4.616299863,8484550,31
"Bahamas, The",BHS,2006,0.165868329,1664.818,4.957323646,335830,44
Bahrain,BHR,2006,0.501673222,18830.045,19.64708884,958414,48
Bangladesh,BGD,2006,0.16067485,43541.958,0.299529173,145368004,50
Barbados,BRB,2006,0.319451529,1371.458,4.986412836,275039,52
Belarus,BLR,2006,0.56740134,62071.309,6.462446658,9604924,112
Belgium,BEL,2006,0.286826623,107072.733,10.151039,10547958,56
Belize,BLZ,2006,0.207278462,443.707,1.526093133,290747,84
Benin,BEN,2006,0.292935698,3872.352,0.471267009,8216896,204
Bermuda,BMU,2006,0.187512209,652.726,10.11617563,64523,60
Bhutan,BTN,2006,0.134754597,392.369,0.583684405,672228,64
Bolivia,BOL,2006,0.365407497,15056.702,1.621906742,9283334,68
Bosnia and Herzegovina,BIH,2006,0.629662568,17564.93,4.647460965,3779468,70
Botswana,BWA,2006,0.193481559,4136.376,2.195251343,1884238,72
Brazil,BRA,2006,0.158519208,347668.27,1.839393859,189012412,76
British Virgin Islands,VGB,2006,0,143.013,5.982555951,23905,92
Brunei Darussalam,BRN,2006,0.167514858,4862.442,13.13286158,370250,96
Bulgaria,BGR,2006,0.569626824,48991.12,6.445333272,7601022,100
Burkina Faso,BFA,2006,0.082081824,1360.457,0.098375847,13829177,854
Burundi,BDI,2006,0.03597075,187.017,0.024365963,7675338,108
Cabo Verde,CPV,2006,0.216610801,473.043,0.983876704,480795,132
Cambodia,KHM,2006,0.112908615,2999.606,0.222613711,13474489,116
Cameroon,CMR,2006,0.082513139,3861.351,0.215723212,17899562,120
Canada,CAN,2006,0.439272529,543819.767,16.69669436,32570505,124
Cayman Islands,CYM,2006,0,484.044,9.674881573,50031,136
Central African Republic,CAF,2006,0.07755702,249.356,0.059345636,4201758,140
Chad,TCD,2006,0.024407596,407.037,0.039057066,10421597,148
Chile,CHL,2006,0.251778562,64814.225,3.971510482,16319792,152
China,CHN,2006,0.846456786,6529291.518,4.980314197,1311020000,156
Colombia,COL,2006,0.160295798,62940.388,1.435824144,43835722,170
Comoros,COM,2006,0.190296152,161.348,0.257569541,626425,174
"Congo, Dem. Rep.",COD,2006,0.051203383,1609.813,0.028470592,56543011,180
"Congo, Rep.",COG,2006,0.065047518,1118.435,0.291079843,3842365,178
Costa Rica,CRI,2006,0.154020921,7099.312,1.647633189,4308794,188
Cote d'Ivoire,CIV,2006,0.152682386,6996.636,0.374162963,18699435,384
Croatia,HRV,2006,0.300798186,22607.055,5.091679054,4440000,191
Cuba,CUB,2006,0,27407.158,2.426221024,11296233,192
Curacao,CUW,2006,0,0,0,141239,531
Cyprus,CYP,2006,0.340246456,7788.708,7.449680491,1045509,196
Czech Republic,CZE,2006,0.501515688,122107.433,11.92582928,10238905,203
Denmark,DNK,2006,0.271120122,54986.665,10.11291416,5437272,208
Djibouti,DJI,2006,0,410.704,0.515825011,796208,262
Dominica,DMA,2006,0.192652551,113.677,1.605448614,70807,212
Dominican Republic,DOM,2006,0.237193729,19783.465,2.111060875,9371338,214
Ecuador,ECU,2006,0.254753834,28859.29,2.066177292,13967480,218
"Egypt, Arab Rep.",EGY,2006,0.29643204,178586.567,2.28491226,78159048,818
El Salvador,SLV,2006,0.19975028,6846.289,1.13040764,6056478,222
Equatorial Guinea,GNQ,2006,0.202521438,4756.099,6.003530598,792217,226
Eritrea,ERI,2006,0.095486194,561.051,0.137963994,4066648,232
Estonia,EST,2006,0.623554226,16175.137,12.00996206,1346810,233
Eswatini,SWZ,2006,0.139978132,1015.759,0.906511654,1120514,748
Ethiopia,ETH,2006,0.096295722,5504.167,0.069804932,78850689,231
Faroe Islands,FRO,2006,0,678.395,14.02135047,48383,234
Fiji,FJI,2006,0.213392167,1217.444,1.471389672,827411,242
Finland,FIN,2006,0.365771379,66200.351,12.57063845,5266268,246
France,FRA,2006,0.182072664,375764.824,5.906266386,63621381,250
French Polynesia,PYF,2006,0,825.075,3.200048869,257832,258
Gabon,GAB,2006,0.198424572,4173.046,2.888232916,1444844,266
"Gambia, The",GMB,2006,0.149889365,308.028,0.20658864,1491021,270
Georgia,GEO,2006,0.298245699,6149.559,1.486837282,4136000,268
Germany,DEU,2006,0.289418207,816472.218,9.911476012,82376451,276
Ghana,GHA,2006,0.175195037,9358.184,0.423190166,22113425,288
Gibraltar,GIB,2006,0,418.038,12.94395591,32296,292
Greece,GRC,2006,0.309494836,97285.51,8.827796219,11020362,300
Greenland,GRL,2006,0,627.057,11.04479163,56774,304
Grenada,GRD,2006,0.214131371,231.021,2.237296507,103259,308
Guam,GUM,2006,0,0,0,158648,316
Guatemala,GTM,2006,0.159285006,12647.483,0.944052806,13397008,320
Guinea,GIN,2006,0.139965591,1892.172,0.191487708,9881428,324
Guinea-Bissau,GNB,2006,0.124689394,216.353,0.153151941,1412669,624
Guyana,GUY,2006,0.379146324,1290.784,1.721961417,749601,328
Haiti,HTI,2006,0.155564126,2112.192,0.22447544,9409457,332
Honduras,HND,2006,0.262836459,7007.637,0.929221554,7541406,340
"Hong Kong SAR, China",HKG,2006,0.153560382,42056.823,6.133325021,6857100,344
Hungary,HUN,2006,0.3113708,57388.55,5.698187039,10071370,348
Iceland,ISL,2006,0.195480454,2299.209,7.568614994,303782,352
India,IND,2006,0.357474484,1303717.509,1.121981504,1161977719,356
Indonesia,IDN,2006,0.230375652,345119.705,1.50157677,229838202,360
"Iran, Islamic Rep.",IRN,2006,0.480630233,509338.966,7.150837088,71227880,364
Iraq,IRQ,2006,0.332003603,98770.645,3.565996058,27697912,368
Ireland,IRL,2006,0.22843511,43160.59,10.0993731,4273591,372
Isle of Man,IMN,2006,0,0,0,76914,833
Israel,ISR,2006,0.344931616,62471.012,8.856488368,7053700,376
Italy,ITA,2006,0.249632154,469346.664,8.072145596,58143979,380
